customer_id,age,gender,city,income_bracket,tenure_months,card_type
C104308,41,M,Lake Coltonland,High,105,Platinum
C104309,31,M,North Alanton,High,66,Gold
C104310,28,F,Melissamouth,Mid,7,Green
C104311,51,M,Jamesberg,Affluent,49,Green
C104312,39,M,West Mary,Low,16,Centurion
C104313,21,F,Cindymouth,High,145,Gold
C104314,51,M,Alvarezburgh,Affluent,84,Platinum
C104315,31,M,Kevinside,Low,87,Gold
C104316,38,F,East Frank,High,98,Gold
C104317,42,M,New Reneechester,Low,75,Gold
C104318,21,M,New Andrea,Mid,34,Green
C104319,34,F,Gravesview,Mid,161,Gold
C104320,52,F,North Elizabeth,Mid,26,Gold
C104321,49,M,South Colton,Affluent,66,Gold
C104322,34,F,East Nicolefort,High,125,Platinum
C104323,45,M,Woodstown,Mid,63,Green
C104324,47,M,Sarahshire,High,87,Gold
C104325,46,F,South Patricia,Affluent,41,Green
C104326,25,M,Pottsshire,Low,98,Green
C104327,56,F,Nicoleland,Affluent,124,Gold
C104328,32,M,Caseyberg,Low,79,Green
C104329,39,M,Ericaberg,High,10,Gold
C104330,34,M,Port Susanborough,Mid,15,Green
C104331,40,M,Kellyland,Low,42,Green
C104332,28,F,Carriefort,Mid,93,Green
C104333,35,F,New Patriciachester,Mid,17,Green
C104334,40,F,West Melissa,Mid,9,Platinum
C104335,51,F,New Juan,Low,114,Gold
C104336,50,F,South Lucasburgh,Mid,36,Platinum
C104337,50,F,Lake Johnport,Affluent,36,Green
C104338,47,M,Shanechester,Mid,48,Platinum
C104339,58,F,Billymouth,Mid,51,Gold
C104340,34,M,West Andreaberg,Mid,97,Green
C104341,36,F,Lake Ashleyport,Low,119,Gold
C104342,35,F,Gonzalezfort,High,95,Gold
C104343,37,M,Priceview,High,70,Gold
C104344,22,F,Rogershaven,Mid,74,Gold
C104345,40,F,Russellmouth,Mid,80,Gold
C104346,43,M,West Jennifer,High,68,Green
C104347,35,F,South Juan,Mid,150,Gold
C104348,21,M,South Samanthaland,High,77,Platinum
C104349,38,F,Michelleville,Mid,116,Green
C104350,23,F,Port Davidville,High,6,Gold
C104351,42,M,North Gregory,Mid,154,Gold
C104352,39,M,East Ashleybury,Mid,75,Platinum
C104353,40,M,Port Charlestown,Affluent,88,Gold
C104354,26,M,Mollyland,Mid,3,Green
C104355,51,M,New Connie,Mid,52,Gold
C104356,39,F,Welchmouth,Mid,74,Gold
C104357,27,F,New Davidberg,Mid,125,Gold
C104358,44,F,Lake Sara,Mid,65,Gold
C104359,39,F,North Jennifer,Low,52,Gold
C104360,58,F,North Ryanbury,Low,76,Platinum
C104361,31,F,North Jennifer,Mid,142,Gold
C104362,24,F,Floreshaven,High,89,Gold
C104363,41,M,South Lisa,Mid,72,Green
C104364,49,M,Jacobsburgh,Mid,68,Green
C104365,63,M,Robertsshire,High,156,Centurion
C104366,75,F,South Jacksontown,Low,138,Gold
C104367,21,M,East Terriview,Mid,115,Gold
C104368,36,M,New Barbara,Low,57,Platinum
C104369,24,M,Lake David,Low,66,Green
C104370,35,F,East Jacobmouth,Mid,90,Platinum
C104371,65,F,East Ralph,Mid,50,Platinum
C104372,28,M,Carolynhaven,Low,14,Platinum
C104373,37,F,Jefferyview,Mid,16,Green
C104374,31,F,Jillhaven,Mid,171,Gold
C104375,26,F,Lake Pamelaview,Mid,42,Green
C104376,57,M,Karenland,Mid,110,Gold
C104377,21,F,North Troyton,High,22,Gold
C104378,37,M,Millermouth,Low,68,Green
C104379,38,F,Lake Emilymouth,Mid,19,Gold
C104380,37,F,Helenland,Low,66,Gold
C104381,34,F,Jessicamouth,Low,167,Platinum
C104382,55,F,Howardfort,Mid,73,Gold
C104383,21,F,Victorfort,Mid,147,Green
C104384,42,M,Amyborough,High,144,Green
C104385,43,M,New George,Mid,54,Platinum
C104386,41,M,Robertmouth,Affluent,153,Gold
C104387,28,F,Sandrafurt,Low,112,Gold
C104388,51,F,Meltonmouth,Low,18,Green
C104389,50,F,Hernandezfurt,Low,151,Green
C104390,28,F,Herringberg,Low,117,Platinum
C104391,24,M,Patrickberg,Mid,85,Platinum
C104392,22,M,Diazchester,Mid,139,Green
C104393,40,M,East Brittany,Low,39,Gold
C104394,38,F,East Cody,Affluent,105,Green
C104395,34,F,Kennedyview,High,68,Centurion
C104396,60,F,Jamesfort,Mid,25,Gold
C104397,32,M,Mooreside,Low,158,Platinum
C104398,40,M,Jeremyfort,Low,173,Gold
C104399,35,F,Reynoldsburgh,Low,123,Platinum
C104400,59,M,Costaton,Low,121,Platinum
C104401,21,M,Suzanneland,Mid,61,Green
C104402,34,M,Janiceport,Mid,100,Centurion
C104403,44,F,East April,Mid,51,Platinum
C104404,35,M,Larachester,Affluent,98,Green
C104405,23,M,Smithport,High,137,Platinum
C104406,39,F,West Crystal,Affluent,2,Gold
C104407,21,M,Carrberg,Low,5,Platinum
C104408,45,M,Matthewstad,Mid,180,Green
C104409,33,F,West Annette,Mid,86,Gold
C104410,31,F,Brownmouth,Low,133,Green
C104411,49,M,Robertborough,Low,68,Platinum
C104412,26,M,Haleymouth,High,9,Centurion
C104413,21,M,Buchananside,Mid,93,Gold
C104414,27,F,Barbaramouth,Mid,150,Gold
C104415,60,F,East Tammy,Mid,155,Gold
C104416,26,M,Lake Brittany,Mid,138,Green
C104417,42,M,Port Lori,Low,125,Gold
C104418,47,M,Elliotttown,Mid,61,Gold
C104419,27,M,Williamville,Low,51,Green
C104420,27,M,Christensenmouth,Low,10,Green
C104421,39,F,New Travisview,Affluent,134,Gold
C104422,40,F,South Perryborough,Mid,62,Gold
C104423,52,M,Jenniferstad,High,113,Platinum
C104424,29,F,South Johntown,Mid,133,Green
C104425,33,M,Michaelfort,Mid,122,Green
C104426,69,M,Port Joseph,Mid,123,Gold
C104427,21,F,Toddmouth,Low,63,Gold
C104428,21,M,Port Lisa,Low,111,Gold
C104429,22,F,New Cassie,High,89,Gold
C104430,50,F,Jessicaborough,High,51,Gold
C104431,33,F,Johnfurt,Mid,178,Gold
C104432,33,F,Haynestown,Mid,132,Green
C104433,27,M,Joseberg,Affluent,104,Green
C104434,48,F,Anthonychester,Low,123,Green
C104435,22,M,West Stevenberg,Mid,48,Green
C104436,31,F,Garrettside,Mid,32,Green
C104437,27,M,New Sean,High,120,Green
C104438,21,F,Danielview,Affluent,179,Centurion
C104439,32,F,Hillmouth,Mid,180,Green
C104440,37,F,Frankberg,High,99,Green
C104441,29,F,Stephanieville,High,74,Platinum
C104442,35,F,Port Markfort,Mid,34,Gold
C104443,35,M,Donaldfurt,Mid,164,Gold
C104444,36,F,Lake Ryanmouth,Mid,70,Gold
C104445,26,F,Thompsonton,Affluent,171,Gold
C104446,25,F,Marioshire,Low,110,Green
C104447,38,F,New Brianberg,High,16,Green
C104448,21,M,Brownland,Mid,59,Platinum
C104449,35,M,East Curtis,High,19,Green
C104450,55,F,Lake Jimmy,Mid,95,Green
C104451,37,M,Teresamouth,Mid,113,Gold
C104452,21,F,South Matthewland,High,41,Green
C104453,39,F,Moraleston,High,81,Gold
C104454,47,M,Mayfurt,High,175,Platinum
C104455,29,F,New Mackenzie,Low,103,Platinum
C104456,34,F,South Erik,High,54,Platinum
C104457,28,M,Jeremyton,Low,95,Green
C104458,32,F,North Dawnbury,Mid,147,Centurion
C104459,30,M,Williamsbury,Mid,62,Green
C104460,42,F,East Stephanie,Mid,99,Green
C104461,56,M,New Luis,Mid,93,Gold
C104462,38,F,Avilafurt,Affluent,65,Gold
C104463,21,M,New Kathyfort,Low,68,Green
C104464,65,F,Lake Jenniferchester,High,28,Gold
C104465,44,F,North Jameston,Mid,18,Platinum
C104466,46,M,East Brandi,Low,26,Green
C104467,37,F,West Jacquelineshire,Low,104,Gold
C104468,40,F,Williamburgh,Affluent,147,Green
C104469,34,F,Lewisside,High,55,Gold
C104470,47,F,Lake Julieport,Affluent,119,Green
C104471,32,F,Angelahaven,Affluent,124,Gold
C104472,43,F,Mooreborough,Mid,134,Green
C104473,48,M,Matthewmouth,Mid,129,Platinum
C104474,51,F,Philipport,High,8,Centurion
C104475,49,F,Johnsonhaven,Mid,51,Platinum
C104476,26,F,Harrisville,Mid,85,Green
C104477,55,M,South Lindaborough,Mid,25,Green
C104478,45,M,Port Ashley,Mid,175,Gold
C104479,41,F,Marissaborough,Mid,83,Gold
C104480,42,M,Michaelton,Low,93,Centurion
C104481,36,M,New Pamela,Mid,117,Platinum
C104482,32,M,Jaytown,Mid,138,Gold
C104483,33,F,Alexanderburgh,Mid,56,Green
C104484,52,F,Jamiefurt,Mid,12,Platinum
C104485,38,F,Stephenfurt,High,161,Green
C104486,41,M,South Timothy,Low,120,Green
C104487,38,M,Laurabury,Mid,71,Platinum
C104488,30,F,New Danieltown,High,17,Gold
C104489,21,F,New Brendantown,Mid,122,Green
C104490,46,M,Sarahport,Mid,124,Green
C104491,45,F,Jamesshire,High,10,Green
C104492,37,M,North Brian,Mid,31,Gold
C104493,26,F,Lake James,High,60,Green
C104494,58,M,Harmonstad,High,70,Platinum
C104495,34,F,West Roberttown,Mid,17,Green
C104496,40,F,Kayleeville,Mid,50,Gold
C104497,30,M,Donaldmouth,Low,37,Green
C104498,23,F,North Samantha,Mid,118,Green
C104499,44,M,South Gregville,Mid,157,Gold
C104500,21,M,Lake Jimmyshire,Mid,160,Gold
C104501,40,M,Josephshire,Mid,80,Green
C104502,40,F,Brownberg,Mid,11,Gold
C104503,25,M,North Raymond,Low,134,Platinum
C104504,23,M,Johnsonfort,Mid,123,Green
C104505,29,M,Rivaschester,Mid,35,Green
C104506,31,F,North Barbara,High,33,Gold
C104507,21,M,Lake Bryanview,Low,18,Gold
C104508,25,M,Jenniferborough,Mid,165,Green
C104509,38,M,Andrewview,Affluent,13,Green
C104510,59,M,East Hannah,Low,90,Gold
C104511,49,F,Lake Bradleyshire,Mid,110,Centurion
C104512,39,F,Hansenfort,Low,1,Gold
C104513,50,M,Lake Melinda,Mid,63,Green
C104514,50,F,West Michaelstad,Mid,34,Gold
C104515,34,M,Hooverside,Mid,103,Green
C104516,40,M,West Donna,Mid,10,Green
C104517,48,M,Jessicaside,High,128,Gold
C104518,50,F,West Jill,Low,7,Platinum
C104519,50,F,Richardshire,Low,56,Platinum
C104520,26,F,Watsonstad,High,80,Green
C104521,50,M,Dylanfort,Mid,165,Platinum
C104522,58,F,Wardchester,High,157,Green
C104523,54,F,New Jonberg,Mid,12,Green
C104524,26,F,Sandymouth,High,145,Platinum
C104525,23,F,Molinaburgh,Mid,48,Platinum
C104526,43,M,West Williamberg,High,26,Green
C104527,54,F,Amberburgh,Affluent,112,Green
C104528,40,M,Port Laura,Mid,122,Green
C104529,35,F,Millerchester,Low,12,Gold
C104530,37,F,New Amyhaven,Mid,149,Platinum
C104531,49,M,New Adamside,Low,42,Green
C104532,34,F,Lake Jeremy,Mid,61,Gold
C104533,43,M,Tracymouth,Mid,58,Green
C104534,36,M,Amyfurt,Mid,34,Green
C104535,28,F,Robinsonstad,Mid,7,Platinum
C104536,27,M,Wattsville,Mid,109,Platinum
C104537,43,M,Lake Dawn,Mid,35,Green
C104538,21,F,Port Heather,Low,15,Green
C104539,43,F,Lake Aaron,Low,25,Green
C104540,36,F,South Drewland,Low,59,Gold
C104541,48,F,Johnfurt,Mid,79,Green
C104542,44,F,Marciaside,Mid,86,Gold
C104543,38,F,Port Jamestown,Mid,134,Green
C104544,26,F,West Davidburgh,Mid,180,Green
C104545,26,M,North Jonville,High,88,Platinum
C104546,30,F,Duffyfurt,Low,149,Green
C104547,47,M,Lake Carlamouth,Mid,71,Platinum
C104548,57,M,Brooksport,High,121,Gold
C104549,41,F,Harveyfort,High,93,Platinum
C104550,31,F,Lake Traviston,Affluent,96,Green
C104551,32,M,Florestown,Low,32,Gold
C104552,33,M,Jackiefurt,Low,53,Green
C104553,49,M,South Haleystad,High,59,Centurion
C104554,32,M,Vangfurt,Mid,69,Gold
C104555,37,M,South Katherineland,Mid,132,Green
C104556,52,F,Kingland,High,86,Green
C104557,31,M,East Jenniferville,High,18,Platinum
C104558,44,M,Jamesmouth,Affluent,81,Platinum
C104559,47,F,New Tracey,Affluent,114,Platinum
C104560,38,F,West Kylemouth,High,24,Platinum
C104561,59,M,New Robert,Mid,66,Platinum
C104562,56,M,Lake Davidtown,High,141,Gold
C104563,40,M,Jonesburgh,Low,62,Green
C104564,29,F,Hillshire,Mid,54,Green
C104565,29,M,Solisside,High,143,Gold
C104566,40,F,West Brendahaven,Mid,131,Gold
C104567,26,F,Thompsonmouth,Mid,37,Gold
C104568,40,F,Melissaton,Low,37,Green
C104569,56,M,Carolynchester,High,131,Gold
C104570,38,F,Lake Ericland,Mid,35,Green
C104571,37,M,South Todd,High,180,Gold
C104572,47,M,South Kimberlyburgh,Mid,124,Gold
C104573,43,M,Williamsburgh,High,156,Green
C104574,25,F,West Michelle,High,18,Platinum
C104575,32,M,Perezmouth,Mid,122,Gold
C104576,58,F,North Frankberg,Mid,164,Platinum
C104577,41,M,South Tylerchester,Mid,161,Green
C104578,26,F,Lake Aliciastad,Affluent,154,Green
C104579,35,M,South Thomasview,Mid,48,Green
C104580,21,M,Grantchester,Affluent,168,Green
C104581,21,M,North Christopherstad,Mid,17,Green
C104582,48,F,Moralesbury,High,168,Green
C104583,37,M,North Andrew,High,135,Platinum
C104584,43,F,New Jacobborough,High,57,Platinum
C104585,50,M,Kellerside,Affluent,8,Platinum
C104586,41,F,Angelafort,Mid,128,Centurion
C104587,46,M,Port Dianashire,Low,117,Gold
C104588,40,M,Wilsonton,High,56,Gold
C104589,52,F,East Dylan,High,126,Green
C104590,57,M,Lake Jacqueline,Mid,159,Green
C104591,40,M,West Briantown,Mid,59,Platinum
C104592,39,M,New Elizabethshire,Mid,58,Platinum
C104593,41,F,West Nicoleberg,Mid,140,Platinum
C104594,36,M,Samanthafort,Mid,176,Platinum
C104595,33,M,East Elizabeth,Mid,159,Green
C104596,49,F,Mendozaville,High,108,Gold
C104597,33,M,South Angela,Mid,74,Gold
C104598,32,F,East Elizabethhaven,Mid,167,Centurion
C104599,47,F,Port Kathleen,Mid,148,Platinum
C104600,48,F,Palmerland,Low,101,Gold
C104601,63,M,East Courtney,High,48,Green
C104602,51,F,Francostad,Affluent,71,Green
C104603,47,M,Port Jose,Mid,116,Green
C104604,48,M,Port Ryanmouth,High,122,Platinum
C104605,36,M,Johnsonstad,High,78,Green
C104606,44,M,Colebury,High,29,Green
C104607,44,M,South Christina,Low,93,Green
C104608,32,F,Lucasburgh,Affluent,73,Platinum
C104609,37,M,New Adriana,Mid,100,Gold
C104610,48,M,Mejiachester,Mid,176,Gold
C104611,37,M,South Carlland,Low,74,Green
C104612,44,M,Port Darlene,Mid,95,Green
C104613,47,M,Joshuaview,Low,17,Green
C104614,47,M,Santosmouth,Mid,137,Platinum
C104615,57,M,Marymouth,Mid,97,Platinum
C104616,31,F,Melissafort,High,162,Gold
C104617,56,M,Hughesshire,High,173,Green
C104618,43,F,South Matthew,Mid,9,Platinum
C104619,47,F,Hesterside,High,135,Gold
C104620,45,M,West Crystalview,High,144,Green
C104621,45,M,Brookebury,High,19,Green
C104622,30,F,Saramouth,Low,134,Gold
C104623,46,M,New James,High,114,Gold
C104624,22,F,Jamesmouth,Affluent,139,Centurion
C104625,61,M,Ramirezchester,High,125,Platinum
C104626,42,M,Port Chloe,Mid,61,Green
C104627,50,M,Port Kayla,Mid,42,Gold
C104628,45,M,Jamesstad,Mid,13,Green
C104629,38,M,Jamesmouth,Mid,140,Gold
C104630,32,M,North Jenny,Low,85,Gold
C104631,29,M,Danielleborough,Mid,20,Gold
C104632,46,F,Isaacfort,High,50,Platinum
C104633,45,M,Johnfort,High,164,Gold
C104634,44,F,Sarahmouth,Low,92,Platinum
C104635,36,M,Dustinland,Affluent,88,Green
C104636,42,M,Davidfurt,Mid,69,Green
C104637,33,M,Smithborough,High,37,Gold
C104638,30,F,Sarahmouth,High,140,Centurion
C104639,34,M,Williamchester,High,99,Green
C104640,35,M,West Brent,Affluent,125,Green
C104641,54,M,Fullerfort,Mid,168,Gold
C104642,22,F,South Samuelmouth,High,54,Gold
C104643,37,F,East Herbertstad,Low,130,Platinum
C104644,44,M,North Melanieview,High,178,Gold
C104645,59,F,New Amandaberg,High,41,Centurion
C104646,31,M,Lake Gloriaborough,High,45,Platinum
C104647,25,M,Lake Ashleytown,Mid,103,Green
C104648,45,F,West Tiffanyview,High,106,Gold
C104649,39,F,Russellbury,Low,137,Gold
C104650,35,M,New Cassandra,Low,128,Centurion
C104651,42,F,Sarahstad,High,86,Green
C104652,47,F,East Andrew,Mid,47,Green
C104653,46,M,Kathrynburgh,High,5,Green
C104654,41,M,Harristown,Mid,1,Gold
C104655,52,M,North Ashley,Low,44,Green
C104656,40,M,Lisaville,High,150,Gold
C104657,38,F,East Meganbury,Mid,38,Platinum
C104658,45,M,South Chelsea,Low,19,Gold
C104659,24,M,East Joshua,High,159,Gold
C104660,44,F,East Emilychester,Mid,115,Platinum
C104661,34,F,Griffinbury,Mid,87,Gold
C104662,23,F,Port Christophermouth,Mid,170,Green
C104663,42,F,Hernandezfurt,High,123,Green
C104664,32,F,Johnsonview,High,82,Gold
C104665,21,F,Lake Travis,High,154,Green
C104666,28,M,Marcfort,Low,141,Gold
C104667,56,M,Masseyborough,High,58,Centurion
C104668,31,F,Drewland,High,146,Gold
C104669,41,M,Jacksonfurt,High,67,Green
C104670,26,M,East Leon,Mid,122,Green
C104671,61,F,Hillport,High,87,Platinum
C104672,38,M,South Caroline,High,131,Platinum
C104673,30,M,Yushire,Low,55,Gold
C104674,47,M,Lake Heidi,Mid,89,Green
C104675,60,M,Marqueztown,High,58,Gold
C104676,33,F,Armstrongstad,Low,63,Green
C104677,30,F,Smithchester,Affluent,91,Green
C104678,63,F,Blankenshipland,High,52,Green
C104679,36,M,Scottbury,Mid,126,Gold
C104680,35,M,Michaelview,Mid,24,Green
C104681,21,F,Moorebury,Mid,72,Green
C104682,37,M,Port Barry,Affluent,9,Green
C104683,23,M,Diazbury,Mid,110,Gold
C104684,31,F,Lake Ruthland,High,165,Gold
C104685,21,F,West Christianview,Mid,94,Green
C104686,51,F,Hernandezberg,Low,117,Platinum
C104687,21,M,Ramirezburgh,Low,83,Gold
C104688,21,M,South Larry,Mid,80,Green
C104689,28,F,East Monicaton,Affluent,152,Green
C104690,51,M,West Amy,Mid,149,Gold
C104691,33,M,Jacobsonbury,Mid,100,Green
C104692,34,M,Port Susanland,Mid,40,Green
C104693,43,M,Port Craigburgh,Mid,103,Gold
C104694,36,M,Port Stevenstad,Mid,62,Gold
C104695,51,M,East Amanda,High,69,Platinum
C104696,35,F,East Kristin,Mid,142,Platinum
C104697,35,M,Melissaview,Mid,109,Centurion
C104698,62,M,New Williamton,Low,170,Green
C104699,38,F,Taylorton,Affluent,178,Green
C104700,40,M,Mooreberg,Mid,4,Centurion
C104701,35,F,Port Chelsea,Low,72,Gold
C104702,21,M,Audreyview,High,17,Gold
C104703,47,F,Sanchezburgh,Mid,114,Green
C104704,56,M,Lake Johnton,Mid,85,Green
C104705,51,F,South Derekport,Mid,57,Green
C104706,31,F,Ricefort,High,107,Gold
C104707,36,F,Piercefurt,Low,48,Green
C104708,41,F,Haydenhaven,High,172,Gold
C104709,41,F,Kristinshire,Mid,173,Gold
C104710,45,F,Waltonhaven,Mid,117,Green
C104711,40,F,Jacksonfort,Mid,161,Green
C104712,34,F,Port Benjamin,Mid,31,Green
C104713,39,M,New Virginiaport,High,112,Green
C104714,48,M,New Rebeccafurt,Mid,47,Green
C104715,70,M,Evanstown,Mid,134,Green
C104716,32,M,Tonytown,Mid,108,Gold
C104717,40,F,South Kimberly,Affluent,72,Gold
C104718,34,M,South Michelle,Mid,71,Green
C104719,41,F,Lake Laura,Affluent,162,Gold
C104720,48,F,Sancheztown,Mid,108,Platinum
C104721,35,F,South Johnny,Low,53,Gold
C104722,21,F,Owensmouth,Mid,142,Green
C104723,49,M,Nicolemouth,Mid,16,Gold
C104724,39,F,South Susan,Mid,171,Gold
C104725,34,M,East Penny,Low,116,Centurion
C104726,31,F,West Nathanielstad,Affluent,73,Centurion
C104727,41,M,Blankenshipchester,High,74,Green
C104728,30,M,New Kellyhaven,High,81,Gold
C104729,31,F,Williamsfort,Low,12,Platinum
C104730,24,F,West Markport,Low,128,Platinum
C104731,30,M,North Victoria,Low,70,Gold
C104732,44,F,Lake Jennifer,High,147,Green
C104733,22,M,Brianhaven,Affluent,41,Green
C104734,50,M,Lake Adriana,Mid,157,Gold
C104735,25,F,South Richardmouth,Low,59,Gold
C104736,39,F,Christyport,Mid,89,Centurion
C104737,43,F,Brenthaven,Mid,24,Platinum
C104738,47,F,South Katherinechester,Mid,144,Green
C104739,47,F,Lake Kimberlyshire,Mid,180,Gold
C104740,37,M,East Sarahfurt,High,80,Green
C104741,36,M,Donnamouth,Low,134,Gold
C104742,44,M,Douglasborough,Low,165,Gold
C104743,41,F,New Patrickfurt,Affluent,132,Green
C104744,34,M,North Bradley,Mid,92,Green
C104745,42,M,East Jamesshire,Low,166,Green
C104746,36,F,South Lauren,Low,169,Green
C104747,31,M,South Amy,Low,92,Platinum
C104748,33,F,Veronicaborough,Mid,81,Green
C104749,43,M,North Frankton,High,142,Green
C104750,27,F,Jessicaland,Mid,71,Green
C104751,50,M,South Rose,Mid,179,Platinum
C104752,31,M,Lake Trevor,High,65,Green
C104753,21,F,Lake Stevemouth,Mid,52,Green
C104754,44,F,Melissaview,High,30,Gold
C104755,21,M,Crystalmouth,High,99,Green
C104756,26,M,Lake Evelyn,Low,158,Green
C104757,64,M,Lindabury,High,98,Gold
C104758,49,M,Port Andrew,Mid,42,Green
C104759,48,M,Nelsonhaven,Affluent,139,Platinum
C104760,25,F,Victorfurt,Mid,27,Gold
C104761,35,M,New Kevinview,Affluent,152,Gold
C104762,51,M,Port Earlbury,High,167,Green
C104763,45,M,East Steven,Mid,72,Platinum
C104764,50,M,North Heidi,Mid,18,Gold
C104765,57,F,Robertfurt,Affluent,77,Green
C104766,45,F,Knightport,High,45,Green
C104767,24,M,East Franciscofort,Low,115,Gold
C104768,44,M,Port Leeton,High,87,Platinum
C104769,35,M,Sullivanchester,Mid,140,Platinum
C104770,23,F,South Thomas,Low,177,Gold
C104771,47,F,West Sharonville,Mid,159,Gold
C104772,51,F,Joefort,Mid,92,Green
C104773,36,F,Chapmanfurt,High,22,Gold
C104774,41,F,Atkinsonport,Mid,172,Centurion
C104775,21,F,New Linda,High,92,Gold
C104776,50,M,Erikmouth,Low,77,Green
C104777,46,M,Castanedaville,Mid,25,Green
C104778,40,M,North Lauratown,Mid,108,Green
C104779,24,F,New Roy,Mid,179,Gold
C104780,21,M,Port Lindseyberg,Low,135,Platinum
C104781,60,F,North Thomaston,Low,109,Green
C104782,27,F,West Tonya,Mid,134,Green
C104783,39,M,Erikastad,Mid,24,Gold
C104784,27,F,North Frederickport,Mid,19,Platinum
C104785,21,M,Craigshire,Mid,83,Gold
C104786,42,M,North Christinaborough,High,115,Green
C104787,44,F,South Madison,Affluent,9,Green
C104788,21,F,Rodriguezshire,Mid,112,Gold
C104789,50,M,Christinahaven,Mid,164,Platinum
C104790,32,M,Port Cheyenneberg,Low,102,Green
C104791,26,M,South Catherineview,Affluent,168,Gold
C104792,25,M,Lake Kimberly,Low,152,Gold
C104793,47,F,South Catherineport,Mid,48,Gold
C104794,21,M,South Melissaburgh,Mid,69,Green
C104795,24,F,Patrickstad,Mid,170,Platinum
C104796,42,F,Kellyfurt,Low,119,Gold
C104797,41,M,Romanbury,High,45,Gold
C104798,26,M,Elizabethborough,Low,125,Gold
C104799,52,F,South Eduardo,Mid,14,Centurion
C104800,25,M,North Christopher,Low,157,Gold
C104801,35,F,East Danielmouth,Low,134,Gold
C104802,34,M,East Jennifer,Affluent,135,Green
C104803,34,M,Kayleemouth,Low,37,Green
C104804,35,M,Lake Timothy,High,53,Green
C104805,35,M,Martinezside,Mid,18,Centurion
C104806,35,F,Sharonborough,Low,38,Platinum
C104807,35,F,Douglasstad,Affluent,129,Green
C104808,49,M,South James,Mid,44,Green
C104809,35,M,North Anthonyview,High,47,Green
C104810,45,M,Lopezfort,Low,35,Platinum
C104811,39,M,Barrettfurt,High,60,Green
C104812,42,F,Shannonmouth,Low,90,Gold
C104813,46,F,Barrettshire,Mid,52,Platinum
C104814,25,M,North Misty,High,8,Gold
C104815,44,F,West Robert,Affluent,107,Platinum
C104816,35,F,Hutchinsonmouth,Affluent,169,Gold
C104817,27,M,North Nicole,High,131,Gold
C104818,46,F,New Cassandra,High,142,Gold
C104819,33,M,Rebeccaburgh,Low,96,Green
C104820,42,F,Johnsontown,Mid,26,Centurion
C104821,21,M,Jenniferstad,Mid,111,Gold
C104822,45,M,Aaronfort,Mid,123,Green
C104823,66,F,East Dylan,Mid,168,Green
C104824,37,F,Alyssahaven,Mid,51,Green
C104825,35,F,South Kayla,Low,123,Gold
C104826,32,M,South Tamarashire,High,5,Green
C104827,44,F,Ambermouth,Low,77,Platinum
C104828,34,M,West Marvinchester,Mid,160,Green
C104829,45,F,South Mariachester,Mid,1,Green
C104830,56,F,Sloanshire,High,11,Platinum
C104831,47,M,West Mary,High,8,Gold
C104832,36,M,South Joseph,Mid,153,Platinum
C104833,25,F,Port Jeromeshire,Low,168,Gold
C104834,33,F,Ralphtown,Mid,32,Green
C104835,36,F,North Jeffrey,Low,28,Gold
C104836,23,M,Allentown,Mid,131,Green
C104837,49,F,Williamsland,Mid,128,Green
C104838,44,F,Amandaside,Low,62,Green
C104839,26,F,Smithport,Mid,27,Gold
C104840,21,F,South Vanessaborough,Affluent,45,Green
C104841,45,M,Kimberlybury,Affluent,105,Green
