exposure_id,customer_id,offer_id,merchant_id,category,exposure_date,redeemed,spend_amount,redemption_date
E1052472,C103034,O5202,M2068,Fuel,2024-01-01,1,641.12,2024-01-07
E1052473,C103028,O5265,M2099,Dining,2024-04-20,0,0.0,
E1052474,C104450,O5355,M2008,Health & Wellness,2024-03-11,0,0.0,
E1052475,C104410,O5124,M2138,Travel,2024-09-25,0,0.0,
E1052476,C101811,O5319,M2144,Travel,2025-04-23,1,1440.49,2025-04-25
E1052477,C104542,O5248,M2124,Electronics,2025-01-21,0,0.0,
E1052478,C102760,O5426,M2068,Fuel,2024-08-24,1,731.63,2024-09-20
E1052479,C100162,O5138,M2145,Entertainment,2024-12-16,0,0.0,
E1052480,C104409,O5015,M2037,Retail,2025-03-18,0,0.0,
E1052481,C103312,O5152,M2109,Fuel,2024-11-13,0,0.0,
E1052482,C100884,O5310,M2117,Dining,2025-06-23,0,0.0,
E1052483,C102708,O5193,M2004,Entertainment,2024-12-22,1,242.64,2024-12-24
E1052484,C101322,O5173,M2036,Electronics,2025-01-19,0,0.0,
E1052485,C102263,O5138,M2145,Entertainment,2024-11-05,1,558.87,2024-11-10
E1052486,C102176,O5122,M2087,Dining,2024-03-23,0,0.0,
E1052487,C100926,O5171,M2052,Entertainment,2025-02-09,1,1195.71,2025-02-24
E1052488,C102622,O5334,M2103,Grocery,2025-05-29,0,0.0,
E1052489,C101453,O5453,M2070,Fuel,2024-10-23,0,0.0,
E1052490,C103734,O5310,M2117,Dining,2025-05-10,0,0.0,
E1052491,C104378,O5334,M2103,Grocery,2024-07-08,0,0.0,
E1052492,C103115,O5368,M2068,Fuel,2025-02-27,1,1149.29,2025-03-03
E1052493,C102221,O5477,M2065,Electronics,2024-01-30,0,0.0,
E1052494,C103432,O5039,M2096,Dining,2025-06-25,1,1073.49,2025-07-18
E1052495,C103343,O5586,M2089,Retail,2024-04-21,1,769.53,2024-05-03
E1052496,C104058,O5308,M2114,Grocery,2024-07-13,0,0.0,
E1052497,C104287,O5327,M2091,Electronics,2025-04-13,1,935.25,2025-04-22
E1052498,C104364,O5064,M2144,Travel,2024-12-27,0,0.0,
E1052499,C100433,O5285,M2132,Travel,2024-07-28,1,396.28,2024-08-16
E1052500,C102175,O5211,M2027,Travel,2024-02-02,1,631.77,2024-02-06
E1052501,C101463,O5426,M2068,Fuel,2024-11-12,0,0.0,
E1052502,C100183,O5278,M2129,Dining,2024-10-10,0,0.0,
E1052503,C100135,O5244,M2009,Dining,2024-08-23,1,495.09,2024-08-31
E1052504,C104780,O5491,M2129,Dining,2025-02-04,0,0.0,
E1052505,C100353,O5030,M2093,Electronics,2025-05-27,0,0.0,
E1052506,C102933,O5179,M2026,Retail,2024-08-25,0,0.0,
E1052507,C104116,O5389,M2090,Grocery,2024-08-23,0,0.0,
E1052508,C104748,O5302,M2137,Grocery,2024-12-27,0,0.0,
E1052509,C104530,O5099,M2133,Fuel,2025-05-21,0,0.0,
E1052510,C101027,O5016,M2000,Grocery,2024-11-26,0,0.0,
E1052511,C101979,O5046,M2055,Travel,2024-04-06,1,938.63,2024-04-17
E1052512,C103779,O5118,M2060,Entertainment,2024-08-15,0,0.0,
E1052513,C103732,O5055,M2060,Entertainment,2025-02-01,1,513.27,2025-02-20
E1052514,C100929,O5046,M2055,Travel,2024-11-24,0,0.0,
E1052515,C102152,O5073,M2089,Retail,2024-06-25,0,0.0,
E1052516,C103412,O5539,M2129,Dining,2025-01-06,0,0.0,
E1052517,C100131,O5424,M2121,Fuel,2025-02-22,0,0.0,
E1052518,C102367,O5055,M2060,Entertainment,2024-06-13,0,0.0,
E1052519,C100847,O5577,M2023,Electronics,2024-09-27,0,0.0,
E1052520,C103495,O5326,M2067,Travel,2024-12-20,0,0.0,
E1052521,C104614,O5135,M2115,Health & Wellness,2025-02-02,0,0.0,
E1052522,C101917,O5320,M2050,Fuel,2024-03-12,1,561.08,2024-03-15
E1052523,C102732,O5542,M2006,Travel,2025-01-11,0,0.0,
E1052524,C103879,O5459,M2115,Health & Wellness,2024-08-12,0,0.0,
E1052525,C104372,O5207,M2103,Grocery,2024-01-06,0,0.0,
E1052526,C102965,O5208,M2112,Dining,2025-04-30,0,0.0,
E1052527,C102138,O5493,M2115,Health & Wellness,2024-01-18,0,0.0,
E1052528,C103835,O5178,M2069,Entertainment,2025-07-11,1,1565.5,2025-07-28
E1052529,C103785,O5138,M2145,Entertainment,2024-09-16,1,720.88,2024-10-11
E1052530,C104072,O5152,M2109,Fuel,2024-12-18,1,678.74,2024-12-30
E1052531,C100334,O5588,M2063,Grocery,2024-05-22,0,0.0,
E1052532,C104718,O5492,M2122,Health & Wellness,2024-11-14,0,0.0,
E1052533,C102103,O5003,M2096,Dining,2024-08-24,0,0.0,
E1052534,C101216,O5519,M2045,Fuel,2024-07-25,0,0.0,
E1052535,C102926,O5059,M2091,Electronics,2025-02-16,1,652.38,2025-03-13
E1052536,C102632,O5439,M2113,Retail,2024-12-02,0,0.0,
E1052537,C104774,O5392,M2102,Fuel,2024-05-18,1,473.42,2024-06-14
E1052538,C103345,O5077,M2009,Dining,2024-11-14,0,0.0,
E1052539,C103399,O5163,M2026,Retail,2025-03-07,0,0.0,
E1052540,C101837,O5214,M2066,Retail,2024-04-18,0,0.0,
E1052541,C100933,O5165,M2013,Fuel,2024-02-25,0,0.0,
E1052542,C102068,O5275,M2071,Entertainment,2025-05-13,0,0.0,
E1052543,C103023,O5349,M2018,Fuel,2024-04-15,1,429.47,2024-05-12
E1052544,C104141,O5591,M2070,Fuel,2025-04-05,0,0.0,
E1052545,C102136,O5089,M2029,Entertainment,2024-12-15,1,746.5,2024-12-28
E1052546,C103862,O5341,M2092,Travel,2025-03-12,0,0.0,
E1052547,C104603,O5557,M2063,Grocery,2024-06-23,0,0.0,
E1052548,C102799,O5377,M2067,Travel,2025-04-16,0,0.0,
E1052549,C103137,O5493,M2115,Health & Wellness,2024-01-28,0,0.0,
E1052550,C104992,O5038,M2148,Retail,2024-12-14,0,0.0,
E1052551,C101992,O5567,M2122,Health & Wellness,2024-04-01,0,0.0,
E1052552,C100217,O5520,M2142,Entertainment,2024-11-03,1,719.41,2024-11-26
E1052553,C103504,O5383,M2145,Entertainment,2025-02-13,0,0.0,
E1052554,C103131,O5438,M2015,Retail,2024-11-23,1,1550.38,2024-12-12
E1052555,C104691,O5215,M2121,Fuel,2024-03-20,0,0.0,
E1052556,C102585,O5444,M2017,Entertainment,2024-03-12,0,0.0,
E1052557,C104257,O5039,M2096,Dining,2024-02-05,0,0.0,
E1052558,C102798,O5318,M2051,Retail,2024-09-11,0,0.0,
E1052559,C104073,O5403,M2091,Electronics,2024-10-16,0,0.0,
E1052560,C101283,O5563,M2103,Grocery,2024-01-03,0,0.0,
E1052561,C100358,O5510,M2005,Health & Wellness,2024-10-14,0,0.0,
E1052562,C102273,O5250,M2056,Retail,2024-04-15,1,2630.92,2024-05-05
E1052563,C100068,O5289,M2007,Electronics,2024-10-14,0,0.0,
E1052564,C102025,O5409,M2146,Fuel,2024-10-10,1,423.1,2024-10-17
E1052565,C100008,O5566,M2120,Entertainment,2024-07-06,0,0.0,
E1052566,C100280,O5286,M2065,Electronics,2024-10-04,0,0.0,
E1052567,C101575,O5447,M2142,Entertainment,2024-02-20,0,0.0,
E1052568,C100792,O5400,M2035,Fuel,2024-02-29,0,0.0,
E1052569,C100306,O5046,M2055,Travel,2025-05-11,0,0.0,
E1052570,C103960,O5460,M2136,Dining,2025-05-26,1,1595.31,2025-06-04
E1052571,C100145,O5374,M2019,Fuel,2024-01-30,0,0.0,
E1052572,C103565,O5540,M2067,Travel,2024-05-13,0,0.0,
E1052573,C100442,O5486,M2100,Grocery,2024-11-21,0,0.0,
E1052574,C103926,O5314,M2040,Fuel,2024-09-14,1,387.39,2024-09-25
E1052575,C100308,O5221,M2041,Retail,2025-05-19,0,0.0,
E1052576,C104577,O5004,M2058,Grocery,2024-02-05,0,0.0,
E1052577,C103777,O5519,M2045,Fuel,2025-03-01,0,0.0,
E1052578,C104678,O5458,M2012,Retail,2024-11-20,1,1103.13,2024-12-16
E1052579,C104040,O5561,M2069,Entertainment,2024-05-11,1,991.21,2024-05-21
E1052580,C102418,O5573,M2100,Grocery,2024-11-08,0,0.0,
E1052581,C102721,O5524,M2144,Travel,2024-03-28,1,812.47,2024-04-11
E1052582,C104149,O5296,M2031,Travel,2024-03-18,1,4265.92,2024-03-23
E1052583,C100576,O5493,M2115,Health & Wellness,2025-04-01,1,263.19,2025-04-05
E1052584,C101268,O5405,M2080,Grocery,2025-01-06,0,0.0,
E1052585,C100199,O5394,M2062,Retail,2024-07-04,0,0.0,
E1052586,C101408,O5215,M2121,Fuel,2024-02-28,0,0.0,
E1052587,C102712,O5245,M2077,Health & Wellness,2024-11-08,0,0.0,
E1052588,C103824,O5051,M2140,Health & Wellness,2024-12-22,1,3055.29,2024-12-24
E1052589,C104659,O5348,M2118,Travel,2024-03-20,0,0.0,
E1052590,C103920,O5408,M2019,Fuel,2024-03-23,1,4169.61,2024-04-08
E1052591,C103319,O5284,M2071,Entertainment,2024-05-17,0,0.0,
E1052592,C104578,O5573,M2100,Grocery,2024-01-05,0,0.0,
E1052593,C104751,O5391,M2018,Fuel,2025-06-29,0,0.0,
E1052594,C102945,O5460,M2136,Dining,2024-07-13,0,0.0,
E1052595,C101753,O5428,M2044,Retail,2025-03-04,0,0.0,
E1052596,C100004,O5521,M2071,Entertainment,2024-04-22,0,0.0,
E1052597,C101608,O5269,M2065,Electronics,2024-09-16,1,906.96,2024-09-21
E1052598,C103566,O5570,M2118,Travel,2024-09-30,0,0.0,
E1052599,C100948,O5238,M2132,Travel,2024-10-20,0,0.0,
E1052600,C101018,O5535,M2147,Grocery,2024-05-28,0,0.0,
E1052601,C101342,O5143,M2072,Electronics,2024-04-02,1,868.63,2024-04-27
E1052602,C101946,O5490,M2109,Fuel,2025-05-30,0,0.0,
E1052603,C101520,O5586,M2089,Retail,2025-02-19,0,0.0,
E1052604,C102997,O5305,M2087,Dining,2025-02-05,0,0.0,
E1052605,C101438,O5242,M2005,Health & Wellness,2025-03-28,0,0.0,
E1052606,C104031,O5541,M2097,Health & Wellness,2025-07-10,1,1518.09,2025-07-14
E1052607,C101037,O5129,M2019,Fuel,2024-06-28,0,0.0,
E1052608,C100001,O5417,M2112,Dining,2025-02-12,1,1858.86,2025-03-11
E1052609,C104497,O5487,M2095,Fuel,2025-02-17,0,0.0,
E1052610,C100529,O5547,M2127,Retail,2024-01-29,0,0.0,
E1052611,C104857,O5012,M2098,Entertainment,2025-01-02,0,0.0,
E1052612,C102129,O5240,M2004,Entertainment,2025-04-21,0,0.0,
E1052613,C104888,O5170,M2024,Travel,2024-10-08,0,0.0,
E1052614,C103554,O5378,M2017,Entertainment,2025-05-20,0,0.0,
E1052615,C100898,O5349,M2018,Fuel,2025-04-15,1,415.14,2025-04-20
E1052616,C101509,O5468,M2068,Fuel,2024-02-20,1,1239.38,2024-02-21
E1052617,C104664,O5391,M2018,Fuel,2025-01-24,0,0.0,
E1052618,C101845,O5506,M2054,Retail,2024-02-29,1,583.64,2024-03-15
E1052619,C103599,O5587,M2122,Health & Wellness,2025-03-16,0,0.0,
E1052620,C103475,O5270,M2142,Entertainment,2024-04-12,1,10112.8,2024-04-23
E1052621,C102180,O5573,M2100,Grocery,2024-01-16,1,579.26,2024-01-21
E1052622,C102839,O5166,M2102,Fuel,2025-05-21,0,0.0,
E1052623,C101258,O5128,M2079,Travel,2024-02-13,0,0.0,
E1052624,C103756,O5489,M2001,Entertainment,2024-11-21,1,424.55,2024-11-25
E1052625,C100427,O5246,M2041,Retail,2025-06-19,0,0.0,
E1052626,C100343,O5151,M2006,Travel,2025-04-26,0,0.0,
E1052627,C101148,O5484,M2072,Electronics,2024-10-30,0,0.0,
E1052628,C103694,O5284,M2071,Entertainment,2024-07-05,0,0.0,
E1052629,C103238,O5061,M2101,Travel,2024-05-16,0,0.0,
E1052630,C104891,O5218,M2100,Grocery,2024-06-29,0,0.0,
E1052631,C103451,O5347,M2005,Health & Wellness,2024-03-31,0,0.0,
E1052632,C102682,O5010,M2123,Travel,2024-09-04,0,0.0,
E1052633,C104812,O5260,M2098,Entertainment,2024-01-15,1,420.82,2024-01-28
E1052634,C104314,O5429,M2017,Entertainment,2024-07-09,1,4163.04,2024-07-26
E1052635,C102646,O5489,M2001,Entertainment,2024-11-29,0,0.0,
E1052636,C100731,O5113,M2017,Entertainment,2024-07-06,0,0.0,
E1052637,C102347,O5187,M2041,Retail,2024-08-25,0,0.0,
E1052638,C101868,O5091,M2031,Travel,2024-03-07,0,0.0,
E1052639,C100163,O5304,M2064,Fuel,2025-04-13,0,0.0,
E1052640,C104991,O5341,M2092,Travel,2024-03-09,0,0.0,
E1052641,C101466,O5458,M2012,Retail,2025-07-04,1,2377.82,2025-07-28
E1052642,C104767,O5565,M2054,Retail,2025-06-22,0,0.0,
E1052643,C104068,O5457,M2032,Retail,2025-04-30,0,0.0,
E1052644,C101539,O5167,M2117,Dining,2024-09-14,0,0.0,
E1052645,C102816,O5442,M2072,Electronics,2024-12-14,0,0.0,
E1052646,C101233,O5215,M2121,Fuel,2025-03-27,0,0.0,
E1052647,C102728,O5501,M2026,Retail,2025-01-09,0,0.0,
E1052648,C100296,O5480,M2028,Travel,2024-07-30,0,0.0,
E1052649,C103081,O5268,M2005,Health & Wellness,2025-06-08,0,0.0,
E1052650,C102164,O5484,M2072,Electronics,2024-09-05,1,673.9,2024-09-16
E1052651,C101506,O5582,M2122,Health & Wellness,2025-01-30,1,574.76,2025-02-13
E1052652,C101923,O5281,M2088,Health & Wellness,2024-05-27,0,0.0,
E1052653,C102244,O5105,M2063,Grocery,2024-06-18,1,1369.88,2024-07-03
E1052654,C102234,O5471,M2007,Electronics,2024-12-29,0,0.0,
E1052655,C100677,O5345,M2013,Fuel,2024-10-06,0,0.0,
E1052656,C103301,O5055,M2060,Entertainment,2024-08-12,1,1235.43,2024-09-08
E1052657,C104375,O5095,M2035,Fuel,2024-12-20,0,0.0,
E1052658,C103735,O5551,M2051,Retail,2024-11-16,0,0.0,
E1052659,C103187,O5569,M2091,Electronics,2025-05-06,0,0.0,
E1052660,C104059,O5160,M2001,Entertainment,2025-03-15,0,0.0,
E1052661,C104694,O5055,M2060,Entertainment,2024-09-26,0,0.0,
E1052662,C101614,O5230,M2144,Travel,2024-04-23,0,0.0,
E1052663,C100596,O5174,M2008,Health & Wellness,2024-01-26,0,0.0,
E1052664,C101123,O5403,M2091,Electronics,2025-07-02,0,0.0,
E1052665,C103615,O5362,M2034,Retail,2024-07-28,0,0.0,
E1052666,C104873,O5453,M2070,Fuel,2025-02-21,0,0.0,
E1052667,C102874,O5358,M2092,Travel,2024-05-14,1,666.47,2024-06-12
E1052668,C104909,O5445,M2108,Entertainment,2025-02-05,0,0.0,
E1052669,C101914,O5314,M2040,Fuel,2024-03-11,0,0.0,
E1052670,C101823,O5473,M2144,Travel,2025-03-28,1,580.02,2025-04-06
E1052671,C102342,O5386,M2019,Fuel,2025-05-08,0,0.0,
E1052672,C104590,O5379,M2032,Retail,2024-10-11,1,769.57,2024-10-28
E1052673,C104390,O5545,M2031,Travel,2025-06-11,0,0.0,
E1052674,C104944,O5226,M2101,Travel,2024-01-18,0,0.0,
E1052675,C103811,O5398,M2088,Health & Wellness,2024-12-03,1,447.22,2024-12-16
E1052676,C102751,O5064,M2144,Travel,2024-04-22,0,0.0,
E1052677,C101711,O5063,M2012,Retail,2024-12-09,0,0.0,
E1052678,C101561,O5264,M2060,Entertainment,2024-05-20,0,0.0,
E1052679,C102371,O5307,M2042,Dining,2024-10-26,0,0.0,
E1052680,C100621,O5479,M2012,Retail,2024-05-04,0,0.0,
E1052681,C103603,O5567,M2122,Health & Wellness,2024-06-07,0,0.0,
E1052682,C100151,O5586,M2089,Retail,2025-04-29,0,0.0,
E1052683,C101602,O5213,M2105,Entertainment,2025-03-14,1,1099.43,2025-04-08
E1052684,C104290,O5589,M2141,Retail,2024-05-23,1,1578.83,2024-06-14
E1052685,C104913,O5405,M2080,Grocery,2025-07-01,1,1980.29,2025-07-19
E1052686,C102933,O5261,M2076,Grocery,2025-05-12,0,0.0,
E1052687,C104597,O5217,M2011,Retail,2025-04-14,0,0.0,
E1052688,C102063,O5194,M2112,Dining,2025-05-27,1,3617.14,2025-05-29
E1052689,C104318,O5229,M2075,Electronics,2025-07-04,0,0.0,
E1052690,C102720,O5087,M2084,Travel,2024-12-06,0,0.0,
E1052691,C102419,O5598,M2145,Entertainment,2024-02-25,1,348.72,2024-03-05
E1052692,C104079,O5094,M2063,Grocery,2024-07-28,0,0.0,
E1052693,C103672,O5570,M2118,Travel,2024-09-20,0,0.0,
E1052694,C103065,O5525,M2034,Retail,2024-07-06,1,306.48,2024-07-22
E1052695,C100570,O5479,M2012,Retail,2024-03-31,1,2155.64,2024-04-14
E1052696,C104392,O5240,M2004,Entertainment,2024-02-23,1,302.22,2024-03-14
E1052697,C103262,O5414,M2124,Electronics,2025-04-18,0,0.0,
E1052698,C104049,O5228,M2017,Entertainment,2024-11-19,0,0.0,
E1052699,C103389,O5468,M2068,Fuel,2024-07-07,1,806.44,2024-07-20
E1052700,C100083,O5172,M2010,Grocery,2025-05-11,0,0.0,
E1052701,C100373,O5042,M2102,Fuel,2024-06-02,1,1022.83,2024-06-05
E1052702,C100647,O5399,M2091,Electronics,2025-03-01,1,559.47,2025-03-28
E1052703,C101282,O5593,M2064,Fuel,2025-06-19,0,0.0,
E1052704,C100909,O5340,M2095,Fuel,2025-05-22,0,0.0,
E1052705,C102390,O5292,M2138,Travel,2024-10-12,0,0.0,
E1052706,C101056,O5532,M2094,Grocery,2025-07-13,0,0.0,
E1052707,C100247,O5457,M2032,Retail,2024-04-16,0,0.0,
E1052708,C101690,O5247,M2061,Entertainment,2024-08-26,0,0.0,
E1052709,C101802,O5547,M2127,Retail,2025-07-10,1,3619.54,2025-07-15
E1052710,C103857,O5055,M2060,Entertainment,2025-01-20,1,667.61,2025-02-16
E1052711,C100603,O5546,M2144,Travel,2024-01-23,0,0.0,
E1052712,C104953,O5325,M2034,Retail,2024-01-06,1,1752.23,2024-01-29
E1052713,C103436,O5220,M2120,Entertainment,2025-04-10,1,443.57,2025-05-07
E1052714,C103753,O5227,M2147,Grocery,2025-05-03,0,0.0,
E1052715,C101282,O5113,M2017,Entertainment,2025-03-26,0,0.0,
E1052716,C102847,O5128,M2079,Travel,2024-11-24,1,441.67,2024-11-27
E1052717,C103619,O5558,M2127,Retail,2024-10-19,1,309.02,2024-10-24
E1052718,C102953,O5520,M2142,Entertainment,2024-02-05,0,0.0,
E1052719,C103284,O5076,M2038,Health & Wellness,2025-01-21,0,0.0,
E1052720,C103954,O5592,M2148,Retail,2024-03-06,1,352.72,2024-03-10
E1052721,C102545,O5261,M2076,Grocery,2024-12-20,0,0.0,
E1052722,C100024,O5098,M2033,Electronics,2025-01-05,1,1485.21,2025-01-09
E1052723,C101469,O5013,M2013,Fuel,2025-04-13,0,0.0,
E1052724,C101176,O5120,M2078,Fuel,2025-06-28,0,0.0,
E1052725,C103528,O5310,M2117,Dining,2024-08-20,1,8172.29,2024-09-05
E1052726,C102100,O5109,M2076,Grocery,2024-09-18,0,0.0,
E1052727,C104578,O5571,M2140,Health & Wellness,2025-06-25,1,785.39,2025-07-04
E1052728,C100235,O5273,M2006,Travel,2024-06-29,0,0.0,
E1052729,C103547,O5346,M2009,Dining,2024-09-15,0,0.0,
E1052730,C101613,O5098,M2033,Electronics,2025-06-27,1,1736.82,2025-07-24
E1052731,C104444,O5383,M2145,Entertainment,2024-11-20,0,0.0,
E1052732,C103533,O5419,M2024,Travel,2025-01-23,1,492.65,2025-02-09
E1052733,C100787,O5494,M2036,Electronics,2024-03-25,1,702.87,2024-04-19
E1052734,C102533,O5198,M2036,Electronics,2025-03-15,1,536.75,2025-03-18
E1052735,C101839,O5258,M2117,Dining,2025-04-05,0,0.0,
E1052736,C103555,O5519,M2045,Fuel,2024-08-03,0,0.0,
E1052737,C104328,O5285,M2132,Travel,2025-04-07,1,460.67,2025-04-13
E1052738,C102119,O5039,M2096,Dining,2024-02-17,1,861.28,2024-03-02
E1052739,C102813,O5554,M2105,Entertainment,2024-05-14,0,0.0,
E1052740,C103365,O5347,M2005,Health & Wellness,2024-12-23,0,0.0,
E1052741,C102217,O5362,M2034,Retail,2025-01-26,0,0.0,
E1052742,C103415,O5002,M2079,Travel,2024-05-07,0,0.0,
E1052743,C100006,O5082,M2043,Fuel,2024-10-15,1,227.17,2024-10-26
E1052744,C102026,O5146,M2062,Retail,2025-01-14,1,563.95,2025-01-25
E1052745,C103789,O5452,M2022,Grocery,2024-08-08,0,0.0,
E1052746,C104040,O5280,M2067,Travel,2025-04-14,0,0.0,
E1052747,C101043,O5404,M2048,Retail,2025-01-14,0,0.0,
E1052748,C103609,O5449,M2092,Travel,2024-11-06,1,1172.59,2024-11-12
E1052749,C100499,O5555,M2128,Dining,2024-09-19,1,4079.17,2024-10-01
E1052750,C102387,O5181,M2148,Retail,2024-12-10,0,0.0,
E1052751,C101079,O5380,M2124,Electronics,2024-12-10,0,0.0,
E1052752,C103838,O5258,M2117,Dining,2025-02-11,0,0.0,
E1052753,C102502,O5314,M2040,Fuel,2024-04-02,1,431.16,2024-04-18
E1052754,C103299,O5355,M2008,Health & Wellness,2025-01-14,1,1606.06,2025-01-24
E1052755,C101085,O5319,M2144,Travel,2025-02-14,0,0.0,
E1052756,C103312,O5092,M2019,Fuel,2024-07-27,0,0.0,
E1052757,C101407,O5011,M2128,Dining,2025-02-13,0,0.0,
E1052758,C103517,O5015,M2037,Retail,2024-05-28,0,0.0,
E1052759,C104899,O5314,M2040,Fuel,2024-09-15,0,0.0,
E1052760,C102541,O5529,M2045,Fuel,2024-03-02,1,656.77,2024-03-03
E1052761,C100455,O5258,M2117,Dining,2024-01-31,1,1665.56,2024-02-02
E1052762,C101562,O5040,M2025,Entertainment,2024-05-19,0,0.0,
E1052763,C101374,O5097,M2006,Travel,2025-02-15,0,0.0,
E1052764,C104180,O5503,M2043,Fuel,2024-06-24,0,0.0,
E1052765,C101587,O5532,M2094,Grocery,2025-02-01,0,0.0,
E1052766,C101369,O5518,M2008,Health & Wellness,2024-01-12,0,0.0,
E1052767,C102558,O5387,M2034,Retail,2025-01-18,0,0.0,
E1052768,C104858,O5534,M2034,Retail,2024-01-29,0,0.0,
E1052769,C101143,O5541,M2097,Health & Wellness,2024-11-20,0,0.0,
E1052770,C104520,O5024,M2065,Electronics,2025-03-15,1,533.26,2025-04-08
E1052771,C102250,O5266,M2133,Fuel,2024-12-13,0,0.0,
E1052772,C100957,O5457,M2032,Retail,2024-07-10,1,418.5,2024-08-02
E1052773,C100808,O5323,M2118,Travel,2025-07-02,1,3685.98,2025-07-16
E1052774,C101312,O5517,M2047,Dining,2025-07-01,0,0.0,
E1052775,C104835,O5259,M2092,Travel,2024-04-14,0,0.0,
E1052776,C100037,O5136,M2100,Grocery,2025-02-13,0,0.0,
E1052777,C103217,O5111,M2137,Grocery,2024-09-16,0,0.0,
E1052778,C102485,O5393,M2084,Travel,2025-05-17,1,1358.64,2025-05-30
E1052779,C101072,O5319,M2144,Travel,2024-05-12,0,0.0,
E1052780,C103388,O5027,M2025,Entertainment,2024-10-03,0,0.0,
E1052781,C100527,O5176,M2054,Retail,2025-02-04,0,0.0,
E1052782,C104692,O5369,M2109,Fuel,2025-06-18,1,391.15,2025-06-22
E1052783,C104907,O5012,M2098,Entertainment,2025-01-19,0,0.0,
E1052784,C101566,O5421,M2030,Fuel,2024-06-08,0,0.0,
E1052785,C101523,O5565,M2054,Retail,2024-12-28,0,0.0,
E1052786,C104776,O5464,M2104,Fuel,2024-07-19,1,360.44,2024-08-08
E1052787,C103044,O5269,M2065,Electronics,2025-02-04,0,0.0,
E1052788,C103745,O5351,M2116,Retail,2024-09-06,0,0.0,
E1052789,C101497,O5362,M2034,Retail,2025-04-25,1,566.65,2025-05-11
E1052790,C104233,O5186,M2006,Travel,2025-03-05,0,0.0,
E1052791,C100924,O5457,M2032,Retail,2024-02-28,1,397.76,2024-03-19
E1052792,C102213,O5435,M2141,Retail,2025-03-15,1,806.19,2025-04-10
E1052793,C103046,O5447,M2142,Entertainment,2024-05-08,0,0.0,
E1052794,C102189,O5040,M2025,Entertainment,2025-07-02,0,0.0,
E1052795,C104838,O5192,M2144,Travel,2024-04-23,0,0.0,
E1052796,C103824,O5544,M2042,Dining,2024-02-05,0,0.0,
E1052797,C103785,O5393,M2084,Travel,2024-11-03,1,437.85,2024-11-25
E1052798,C102101,O5433,M2037,Retail,2025-06-18,0,0.0,
E1052799,C102201,O5425,M2045,Fuel,2024-05-29,0,0.0,
E1052800,C102273,O5062,M2070,Fuel,2024-08-17,0,0.0,
E1052801,C102726,O5039,M2096,Dining,2024-12-05,0,0.0,
E1052802,C103232,O5138,M2145,Entertainment,2025-01-24,0,0.0,
E1052803,C101772,O5043,M2074,Dining,2024-10-12,0,0.0,
E1052804,C102095,O5210,M2067,Travel,2024-04-12,0,0.0,
E1052805,C104481,O5229,M2075,Electronics,2025-03-23,1,606.57,2025-04-02
E1052806,C100248,O5302,M2137,Grocery,2024-06-28,1,4739.91,2024-07-25
E1052807,C100025,O5378,M2017,Entertainment,2024-02-20,1,1117.02,2024-03-08
E1052808,C103216,O5318,M2051,Retail,2024-02-01,0,0.0,
E1052809,C102056,O5586,M2089,Retail,2024-10-07,0,0.0,
E1052810,C102547,O5012,M2098,Entertainment,2024-05-04,0,0.0,
E1052811,C101348,O5293,M2045,Fuel,2024-09-12,1,5354.56,2024-09-14
E1052812,C101957,O5323,M2118,Travel,2024-12-12,0,0.0,
E1052813,C102224,O5408,M2019,Fuel,2024-03-17,0,0.0,
E1052814,C103541,O5173,M2036,Electronics,2024-07-13,0,0.0,
E1052815,C100530,O5528,M2141,Retail,2024-01-23,0,0.0,
E1052816,C104485,O5517,M2047,Dining,2024-07-09,0,0.0,
E1052817,C101343,O5035,M2067,Travel,2024-07-12,0,0.0,
E1052818,C100918,O5072,M2019,Fuel,2024-01-12,0,0.0,
E1052819,C102080,O5056,M2055,Travel,2024-11-05,0,0.0,
E1052820,C100576,O5529,M2045,Fuel,2024-06-23,0,0.0,
E1052821,C100172,O5216,M2100,Grocery,2024-03-23,0,0.0,
E1052822,C104183,O5374,M2019,Fuel,2025-06-03,0,0.0,
E1052823,C100232,O5589,M2141,Retail,2025-06-04,0,0.0,
E1052824,C102084,O5198,M2036,Electronics,2024-10-13,0,0.0,
E1052825,C102330,O5540,M2067,Travel,2025-03-22,0,0.0,
E1052826,C103534,O5385,M2109,Fuel,2024-01-24,0,0.0,
E1052827,C100920,O5294,M2125,Retail,2024-07-16,0,0.0,
E1052828,C103179,O5007,M2024,Travel,2024-05-13,0,0.0,
E1052829,C101714,O5327,M2091,Electronics,2024-01-25,0,0.0,
E1052830,C101133,O5504,M2071,Entertainment,2025-01-24,1,1076.51,2025-01-26
E1052831,C102214,O5086,M2078,Fuel,2024-10-25,0,0.0,
E1052832,C100376,O5283,M2072,Electronics,2024-10-06,0,0.0,
E1052833,C103433,O5182,M2125,Retail,2024-02-24,0,0.0,
E1052834,C103101,O5515,M2136,Dining,2024-02-24,0,0.0,
E1052835,C104782,O5151,M2006,Travel,2025-03-17,1,499.4,2025-03-21
E1052836,C102331,O5391,M2018,Fuel,2024-07-09,0,0.0,
E1052837,C101822,O5079,M2027,Travel,2024-11-16,0,0.0,
E1052838,C104296,O5025,M2046,Fuel,2024-04-18,1,1405.63,2024-04-22
E1052839,C101275,O5587,M2122,Health & Wellness,2024-09-17,0,0.0,
