customer_id,recency_days,frequency,monetary,cluster,segment,age,gender,city,income_bracket,tenure_months,card_type
C104448,15.0,3.0,1385.74,0,Steady Redeemers,21,M,Brownland,Mid,59,Platinum
C104449,125.0,4.0,19752.64,3,"Champions (high-value, engaged)",35,M,East Curtis,High,19,Green
C104450,270.0,7.0,10148.13,3,"Champions (high-value, engaged)",55,F,Lake Jimmy,Mid,95,Green
C104451,447.0,2.0,1205.59,2,At-Risk / Lapsing,37,M,Teresamouth,Mid,113,Gold
C104452,356.0,2.0,1718.24,2,At-Risk / Lapsing,21,F,South Matthewland,High,41,Green
C104453,70.0,4.0,9661.829999999998,3,"Champions (high-value, engaged)",39,F,Moraleston,High,81,Gold
C104454,242.0,4.0,10050.400000000001,3,"Champions (high-value, engaged)",47,M,Mayfurt,High,175,Platinum
C104455,32.0,5.0,5826.77,3,"Champions (high-value, engaged)",29,F,New Mackenzie,Low,103,Platinum
C104456,86.0,1.0,1730.26,0,Steady Redeemers,34,F,South Erik,High,54,Platinum
C104457,67.0,4.0,2891.03,3,"Champions (high-value, engaged)",28,M,Jeremyton,Low,95,Green
C104458,90.0,2.0,3598.0,0,Steady Redeemers,32,F,North Dawnbury,Mid,147,Centurion
C104459,9.0,2.0,2194.12,0,Steady Redeemers,30,M,Williamsbury,Mid,62,Green
C104460,-4.0,6.0,7804.08,3,"Champions (high-value, engaged)",42,F,East Stephanie,Mid,99,Green
C104461,253.0,2.0,709.8900000000001,2,At-Risk / Lapsing,56,M,New Luis,Mid,93,Gold
C104462,560.0,0.0,0.0,1,Low-Engagement / New,38,F,Avilafurt,Affluent,65,Gold
C104463,240.0,2.0,904.1400000000001,2,At-Risk / Lapsing,21,M,New Kathyfort,Low,68,Green
C104464,309.0,1.0,827.73,2,At-Risk / Lapsing,65,F,Lake Jenniferchester,High,28,Gold
C104465,11.0,4.0,3098.07,3,"Champions (high-value, engaged)",44,F,North Jameston,Mid,18,Platinum
C104466,186.0,6.0,2861.93,3,"Champions (high-value, engaged)",46,M,East Brandi,Low,26,Green
C104467,204.0,3.0,1975.1699999999998,0,Steady Redeemers,37,F,West Jacquelineshire,Low,104,Gold
C104468,224.0,2.0,3063.37,0,Steady Redeemers,40,F,Williamburgh,Affluent,147,Green
C104469,201.0,3.0,3299.75,0,Steady Redeemers,34,F,Lewisside,High,55,Gold
C104470,47.0,7.0,13391.1,3,"Champions (high-value, engaged)",47,F,Lake Julieport,Affluent,119,Green
C104471,15.0,5.0,12754.06,3,"Champions (high-value, engaged)",32,F,Angelahaven,Affluent,124,Gold
C104472,110.0,3.0,1822.47,0,Steady Redeemers,43,F,Mooreborough,Mid,134,Green
C104473,295.0,1.0,656.72,2,At-Risk / Lapsing,48,M,Matthewmouth,Mid,129,Platinum
C104474,48.0,2.0,2534.72,0,Steady Redeemers,51,F,Philipport,High,8,Centurion
C104475,560.0,0.0,0.0,1,Low-Engagement / New,49,F,Johnsonhaven,Mid,51,Platinum
C104476,-5.0,3.0,1731.43,0,Steady Redeemers,26,F,Harrisville,Mid,85,Green
C104477,10.0,7.0,6715.4400000000005,3,"Champions (high-value, engaged)",55,M,South Lindaborough,Mid,25,Green
C104478,560.0,0.0,0.0,1,Low-Engagement / New,45,M,Port Ashley,Mid,175,Gold
C104479,560.0,0.0,0.0,1,Low-Engagement / New,41,F,Marissaborough,Mid,83,Gold
C104480,296.0,1.0,300.99,2,At-Risk / Lapsing,42,M,Michaelton,Low,93,Centurion
C104481,103.0,2.0,4292.4,0,Steady Redeemers,36,M,New Pamela,Mid,117,Platinum
C104482,99.0,5.0,4574.77,3,"Champions (high-value, engaged)",32,M,Jaytown,Mid,138,Gold
C104483,134.0,2.0,4778.49,0,Steady Redeemers,33,F,Alexanderburgh,Mid,56,Green
C104484,392.0,1.0,874.41,2,At-Risk / Lapsing,52,F,Jamiefurt,Mid,12,Platinum
C104485,359.0,2.0,1361.77,2,At-Risk / Lapsing,38,F,Stephenfurt,High,161,Green
C104486,33.0,2.0,2208.85,0,Steady Redeemers,41,M,South Timothy,Low,120,Green
C104487,560.0,0.0,0.0,1,Low-Engagement / New,38,M,Laurabury,Mid,71,Platinum
C104488,26.0,6.0,10214.82,3,"Champions (high-value, engaged)",30,F,New Danieltown,High,17,Gold
C104489,322.0,2.0,1642.69,2,At-Risk / Lapsing,21,F,New Brendantown,Mid,122,Green
C104490,86.0,4.0,3355.96,3,"Champions (high-value, engaged)",46,M,Sarahport,Mid,124,Green
C104491,341.0,1.0,978.1,2,At-Risk / Lapsing,45,F,Jamesshire,High,10,Green
C104492,560.0,0.0,0.0,1,Low-Engagement / New,37,M,North Brian,Mid,31,Gold
C104493,285.0,5.0,5429.1900000000005,3,"Champions (high-value, engaged)",26,F,Lake James,High,60,Green
C104494,-14.0,7.0,16959.53,3,"Champions (high-value, engaged)",58,M,Harmonstad,High,70,Platinum
C104495,236.0,2.0,2949.85,2,At-Risk / Lapsing,34,F,West Roberttown,Mid,17,Green
C104496,289.0,1.0,2147.78,2,At-Risk / Lapsing,40,F,Kayleeville,Mid,50,Gold
C104497,-2.0,5.0,6305.29,3,"Champions (high-value, engaged)",30,M,Donaldmouth,Low,37,Green
C104498,383.0,1.0,350.22,2,At-Risk / Lapsing,23,F,North Samantha,Mid,118,Green
C104499,66.0,4.0,7737.86,3,"Champions (high-value, engaged)",44,M,South Gregville,Mid,157,Gold
C104500,477.0,1.0,739.71,2,At-Risk / Lapsing,21,M,Lake Jimmyshire,Mid,160,Gold
C104501,32.0,8.0,22868.64,3,"Champions (high-value, engaged)",40,M,Josephshire,Mid,80,Green
C104502,21.0,8.0,6194.34,3,"Champions (high-value, engaged)",40,F,Brownberg,Mid,11,Gold
C104503,392.0,1.0,1282.32,2,At-Risk / Lapsing,25,M,North Raymond,Low,134,Platinum
C104504,14.0,4.0,2484.44,3,"Champions (high-value, engaged)",23,M,Johnsonfort,Mid,123,Green
C104505,560.0,0.0,0.0,1,Low-Engagement / New,29,M,Rivaschester,Mid,35,Green
C104506,27.0,5.0,7372.71,3,"Champions (high-value, engaged)",31,F,North Barbara,High,33,Gold
C104507,560.0,0.0,0.0,1,Low-Engagement / New,21,M,Lake Bryanview,Low,18,Gold
C104508,33.0,2.0,1506.74,0,Steady Redeemers,25,M,Jenniferborough,Mid,165,Green
C104509,-20.0,6.0,32218.34,3,"Champions (high-value, engaged)",38,M,Andrewview,Affluent,13,Green
C104510,560.0,0.0,0.0,1,Low-Engagement / New,59,M,East Hannah,Low,90,Gold
C104511,311.0,1.0,626.33,2,At-Risk / Lapsing,49,F,Lake Bradleyshire,Mid,110,Centurion
C104512,51.0,5.0,1896.1399999999999,3,"Champions (high-value, engaged)",39,F,Hansenfort,Low,1,Gold
C104513,182.0,2.0,8686.44,0,Steady Redeemers,50,M,Lake Melinda,Mid,63,Green
C104514,78.0,3.0,9427.99,0,Steady Redeemers,50,F,West Michaelstad,Mid,34,Gold
C104515,101.0,2.0,1678.6799999999998,0,Steady Redeemers,34,M,Hooverside,Mid,103,Green
C104516,383.0,2.0,2136.83,2,At-Risk / Lapsing,40,M,West Donna,Mid,10,Green
C104517,248.0,4.0,6636.15,3,"Champions (high-value, engaged)",48,M,Jessicaside,High,128,Gold
C104518,42.0,3.0,1488.97,0,Steady Redeemers,50,F,West Jill,Low,7,Platinum
C104519,-16.0,3.0,3279.16,0,Steady Redeemers,50,F,Richardshire,Low,56,Platinum
C104520,55.0,4.0,5093.1,3,"Champions (high-value, engaged)",26,F,Watsonstad,High,80,Green
C104521,207.0,1.0,985.25,2,At-Risk / Lapsing,50,M,Dylanfort,Mid,165,Platinum
C104522,3.0,3.0,5970.1,0,Steady Redeemers,58,F,Wardchester,High,157,Green
C104523,49.0,4.0,1824.9,3,"Champions (high-value, engaged)",54,F,New Jonberg,Mid,12,Green
C104524,4.0,3.0,3434.6400000000003,0,Steady Redeemers,26,F,Sandymouth,High,145,Platinum
C104525,92.0,3.0,5169.73,0,Steady Redeemers,23,F,Molinaburgh,Mid,48,Platinum
C104526,58.0,5.0,8009.51,3,"Champions (high-value, engaged)",43,M,West Williamberg,High,26,Green
C104527,0.0,5.0,22742.71,3,"Champions (high-value, engaged)",54,F,Amberburgh,Affluent,112,Green
C104528,160.0,2.0,3857.75,0,Steady Redeemers,40,M,Port Laura,Mid,122,Green
C104529,141.0,3.0,3594.1800000000003,0,Steady Redeemers,35,F,Millerchester,Low,12,Gold
C104530,55.0,5.0,5068.77,3,"Champions (high-value, engaged)",37,F,New Amyhaven,Mid,149,Platinum
C104531,437.0,2.0,1662.9099999999999,2,At-Risk / Lapsing,49,M,New Adamside,Low,42,Green
C104532,560.0,0.0,0.0,1,Low-Engagement / New,34,F,Lake Jeremy,Mid,61,Gold
C104533,44.0,8.0,4131.6,3,"Champions (high-value, engaged)",43,M,Tracymouth,Mid,58,Green
C104534,70.0,2.0,2829.06,0,Steady Redeemers,36,M,Amyfurt,Mid,34,Green
C104535,560.0,0.0,0.0,1,Low-Engagement / New,28,F,Robinsonstad,Mid,7,Platinum
C104536,19.0,4.0,2854.43,3,"Champions (high-value, engaged)",27,M,Wattsville,Mid,109,Platinum
C104537,560.0,0.0,0.0,1,Low-Engagement / New,43,M,Lake Dawn,Mid,35,Green
C104538,537.0,1.0,1808.4,2,At-Risk / Lapsing,21,F,Port Heather,Low,15,Green
C104539,219.0,2.0,1758.48,0,Steady Redeemers,43,F,Lake Aaron,Low,25,Green
C104540,390.0,1.0,1647.7,2,At-Risk / Lapsing,36,F,South Drewland,Low,59,Gold
C104541,87.0,5.0,7222.02,3,"Champions (high-value, engaged)",48,F,Johnfurt,Mid,79,Green
C104542,264.0,2.0,3907.7299999999996,2,At-Risk / Lapsing,44,F,Marciaside,Mid,86,Gold
C104543,560.0,0.0,0.0,1,Low-Engagement / New,38,F,Port Jamestown,Mid,134,Green
C104544,373.0,3.0,3601.63,2,At-Risk / Lapsing,26,F,West Davidburgh,Mid,180,Green
C104545,-4.0,6.0,15878.949999999999,3,"Champions (high-value, engaged)",26,M,North Jonville,High,88,Platinum
C104546,239.0,1.0,1300.37,2,At-Risk / Lapsing,30,F,Duffyfurt,Low,149,Green
C104547,303.0,1.0,1269.02,2,At-Risk / Lapsing,47,M,Lake Carlamouth,Mid,71,Platinum
C104548,147.0,7.0,13439.53,3,"Champions (high-value, engaged)",57,M,Brooksport,High,121,Gold
C104549,16.0,1.0,11568.01,0,Steady Redeemers,41,F,Harveyfort,High,93,Platinum
C104550,143.0,7.0,11874.3,3,"Champions (high-value, engaged)",31,F,Lake Traviston,Affluent,96,Green
C104551,560.0,0.0,0.0,1,Low-Engagement / New,32,M,Florestown,Low,32,Gold
C104552,117.0,4.0,4951.37,3,"Champions (high-value, engaged)",33,M,Jackiefurt,Low,53,Green
C104553,150.0,5.0,14447.67,3,"Champions (high-value, engaged)",49,M,South Haleystad,High,59,Centurion
C104554,109.0,3.0,6772.84,0,Steady Redeemers,32,M,Vangfurt,Mid,69,Gold
C104555,112.0,1.0,967.47,0,Steady Redeemers,37,M,South Katherineland,Mid,132,Green
C104556,98.0,1.0,1036.97,0,Steady Redeemers,52,F,Kingland,High,86,Green
C104557,560.0,0.0,0.0,1,Low-Engagement / New,31,M,East Jenniferville,High,18,Platinum
C104558,75.0,4.0,26837.24,3,"Champions (high-value, engaged)",44,M,Jamesmouth,Affluent,81,Platinum
C104559,137.0,1.0,8377.82,0,Steady Redeemers,47,F,New Tracey,Affluent,114,Platinum
C104560,397.0,2.0,2122.29,2,At-Risk / Lapsing,38,F,West Kylemouth,High,24,Platinum
C104561,145.0,1.0,613.78,0,Steady Redeemers,59,M,New Robert,Mid,66,Platinum
C104562,28.0,3.0,4380.97,0,Steady Redeemers,56,M,Lake Davidtown,High,141,Gold
C104563,103.0,6.0,5576.41,3,"Champions (high-value, engaged)",40,M,Jonesburgh,Low,62,Green
C104564,304.0,2.0,2688.21,2,At-Risk / Lapsing,29,F,Hillshire,Mid,54,Green
C104565,207.0,2.0,1409.3600000000001,0,Steady Redeemers,29,M,Solisside,High,143,Gold
C104566,-23.0,7.0,9560.55,3,"Champions (high-value, engaged)",40,F,West Brendahaven,Mid,131,Gold
C104567,156.0,4.0,1939.5700000000002,3,"Champions (high-value, engaged)",26,F,Thompsonmouth,Mid,37,Gold
C104568,125.0,1.0,771.7,0,Steady Redeemers,40,F,Melissaton,Low,37,Green
C104569,106.0,3.0,4894.78,0,Steady Redeemers,56,M,Carolynchester,High,131,Gold
C104570,75.0,5.0,4365.53,3,"Champions (high-value, engaged)",38,F,Lake Ericland,Mid,35,Green
C104571,24.0,3.0,8057.58,3,"Champions (high-value, engaged)",37,M,South Todd,High,180,Gold
C104572,13.0,3.0,8417.369999999999,3,"Champions (high-value, engaged)",47,M,South Kimberlyburgh,Mid,124,Gold
C104573,-22.0,8.0,33527.38,3,"Champions (high-value, engaged)",43,M,Williamsburgh,High,156,Green
C104574,104.0,7.0,14290.27,3,"Champions (high-value, engaged)",25,F,West Michelle,High,18,Platinum
C104575,152.0,2.0,1349.75,0,Steady Redeemers,32,M,Perezmouth,Mid,122,Gold
C104576,-16.0,3.0,5202.57,0,Steady Redeemers,58,F,North Frankberg,Mid,164,Platinum
C104577,141.0,2.0,1039.42,0,Steady Redeemers,41,M,South Tylerchester,Mid,161,Green
C104578,10.0,7.0,15173.34,3,"Champions (high-value, engaged)",26,F,Lake Aliciastad,Affluent,154,Green
C104579,560.0,0.0,0.0,1,Low-Engagement / New,35,M,South Thomasview,Mid,48,Green
C104580,107.0,4.0,5339.780000000001,3,"Champions (high-value, engaged)",21,M,Grantchester,Affluent,168,Green
C104581,560.0,0.0,0.0,1,Low-Engagement / New,21,M,North Christopherstad,Mid,17,Green
C104582,-11.0,3.0,5531.44,0,Steady Redeemers,48,F,Moralesbury,High,168,Green
C104583,1.0,3.0,4275.54,0,Steady Redeemers,37,M,North Andrew,High,135,Platinum
C104584,176.0,2.0,1539.6,0,Steady Redeemers,43,F,New Jacobborough,High,57,Platinum
C104585,324.0,3.0,5647.84,2,At-Risk / Lapsing,50,M,Kellerside,Affluent,8,Platinum
C104586,70.0,4.0,4260.88,3,"Champions (high-value, engaged)",41,F,Angelafort,Mid,128,Centurion
C104587,40.0,3.0,1369.65,0,Steady Redeemers,46,M,Port Dianashire,Low,117,Gold
C104588,172.0,3.0,5904.33,0,Steady Redeemers,40,M,Wilsonton,High,56,Gold
C104589,33.0,6.0,7920.700000000001,3,"Champions (high-value, engaged)",52,F,East Dylan,High,126,Green
C104590,41.0,6.0,7108.07,3,"Champions (high-value, engaged)",57,M,Lake Jacqueline,Mid,159,Green
C104591,12.0,3.0,1728.38,0,Steady Redeemers,40,M,West Briantown,Mid,59,Platinum
C104592,245.0,3.0,3054.03,0,Steady Redeemers,39,M,New Elizabethshire,Mid,58,Platinum
C104593,-27.0,3.0,3278.87,0,Steady Redeemers,41,F,West Nicoleberg,Mid,140,Platinum
C104594,455.0,1.0,2141.68,2,At-Risk / Lapsing,36,M,Samanthafort,Mid,176,Platinum
C104595,288.0,3.0,2797.39,2,At-Risk / Lapsing,33,M,East Elizabeth,Mid,159,Green
C104596,38.0,3.0,3193.33,0,Steady Redeemers,49,F,Mendozaville,High,108,Gold
C104597,560.0,0.0,0.0,1,Low-Engagement / New,33,M,South Angela,Mid,74,Gold
C104598,61.0,4.0,2742.62,3,"Champions (high-value, engaged)",32,F,East Elizabethhaven,Mid,167,Centurion
C104599,80.0,3.0,3594.08,0,Steady Redeemers,47,F,Port Kathleen,Mid,148,Platinum
C104600,27.0,2.0,3115.09,0,Steady Redeemers,48,F,Palmerland,Low,101,Gold
C104601,76.0,10.0,28149.52,3,"Champions (high-value, engaged)",63,M,East Courtney,High,48,Green
C104602,323.0,2.0,15494.39,2,At-Risk / Lapsing,51,F,Francostad,Affluent,71,Green
C104603,36.0,2.0,2717.36,0,Steady Redeemers,47,M,Port Jose,Mid,116,Green
C104604,167.0,3.0,7638.5,0,Steady Redeemers,48,M,Port Ryanmouth,High,122,Platinum
C104605,164.0,1.0,690.88,0,Steady Redeemers,36,M,Johnsonstad,High,78,Green
C104606,516.0,1.0,1827.57,2,At-Risk / Lapsing,44,M,Colebury,High,29,Green
C104607,134.0,3.0,5680.23,0,Steady Redeemers,44,M,South Christina,Low,93,Green
C104608,24.0,3.0,4523.77,0,Steady Redeemers,32,F,Lucasburgh,Affluent,73,Platinum
C104609,23.0,7.0,10573.5,3,"Champions (high-value, engaged)",37,M,New Adriana,Mid,100,Gold
C104610,18.0,5.0,4133.54,3,"Champions (high-value, engaged)",48,M,Mejiachester,Mid,176,Gold
C104611,48.0,3.0,2654.04,0,Steady Redeemers,37,M,South Carlland,Low,74,Green
C104612,29.0,4.0,2616.2200000000003,3,"Champions (high-value, engaged)",44,M,Port Darlene,Mid,95,Green
C104613,156.0,2.0,2762.49,0,Steady Redeemers,47,M,Joshuaview,Low,17,Green
C104614,83.0,4.0,2326.45,3,"Champions (high-value, engaged)",47,M,Santosmouth,Mid,137,Platinum
C104615,20.0,4.0,5624.860000000001,3,"Champions (high-value, engaged)",57,M,Marymouth,Mid,97,Platinum
C104616,251.0,1.0,979.0,2,At-Risk / Lapsing,31,F,Melissafort,High,162,Gold
C104617,9.0,9.0,21583.35,3,"Champions (high-value, engaged)",56,M,Hughesshire,High,173,Green
C104618,137.0,4.0,8503.04,3,"Champions (high-value, engaged)",43,F,South Matthew,Mid,9,Platinum
C104619,105.0,6.0,7661.37,3,"Champions (high-value, engaged)",47,F,Hesterside,High,135,Gold
C104620,83.0,1.0,3004.07,0,Steady Redeemers,45,M,West Crystalview,High,144,Green
C104621,81.0,2.0,1435.4099999999999,0,Steady Redeemers,45,M,Brookebury,High,19,Green
C104622,145.0,2.0,657.21,0,Steady Redeemers,30,F,Saramouth,Low,134,Gold
C104623,560.0,0.0,0.0,1,Low-Engagement / New,46,M,New James,High,114,Gold
C104624,174.0,3.0,3822.77,0,Steady Redeemers,22,F,Jamesmouth,Affluent,139,Centurion
C104625,47.0,4.0,4057.12,3,"Champions (high-value, engaged)",61,M,Ramirezchester,High,125,Platinum
C104626,560.0,0.0,0.0,1,Low-Engagement / New,42,M,Port Chloe,Mid,61,Green
C104627,96.0,3.0,2605.48,0,Steady Redeemers,50,M,Port Kayla,Mid,42,Gold
C104628,236.0,4.0,6051.62,3,"Champions (high-value, engaged)",45,M,Jamesstad,Mid,13,Green
C104629,131.0,2.0,4586.42,0,Steady Redeemers,38,M,Jamesmouth,Mid,140,Gold
C104630,116.0,5.0,6297.42,3,"Champions (high-value, engaged)",32,M,North Jenny,Low,85,Gold
C104631,159.0,4.0,5189.2,3,"Champions (high-value, engaged)",29,M,Danielleborough,Mid,20,Gold
C104632,32.0,8.0,13406.34,3,"Champions (high-value, engaged)",46,F,Isaacfort,High,50,Platinum
C104633,166.0,3.0,3821.75,0,Steady Redeemers,45,M,Johnfort,High,164,Gold
C104634,560.0,0.0,0.0,1,Low-Engagement / New,44,F,Sarahmouth,Low,92,Platinum
C104635,247.0,2.0,3481.41,2,At-Risk / Lapsing,36,M,Dustinland,Affluent,88,Green
C104636,119.0,6.0,9202.4,3,"Champions (high-value, engaged)",42,M,Davidfurt,Mid,69,Green
C104637,47.0,2.0,1531.89,0,Steady Redeemers,33,M,Smithborough,High,37,Gold
C104638,0.0,2.0,3068.66,0,Steady Redeemers,30,F,Sarahmouth,High,140,Centurion
C104639,159.0,4.0,11235.84,3,"Champions (high-value, engaged)",34,M,Williamchester,High,99,Green
C104640,-22.0,5.0,7383.74,3,"Champions (high-value, engaged)",35,M,West Brent,Affluent,125,Green
C104641,167.0,6.0,8162.45,3,"Champions (high-value, engaged)",54,M,Fullerfort,Mid,168,Gold
C104642,93.0,3.0,4058.55,0,Steady Redeemers,22,F,South Samuelmouth,High,54,Gold
C104643,188.0,3.0,2864.46,0,Steady Redeemers,37,F,East Herbertstad,Low,130,Platinum
C104644,13.0,9.0,23207.64,3,"Champions (high-value, engaged)",44,M,North Melanieview,High,178,Gold
C104645,-6.0,3.0,4265.04,0,Steady Redeemers,59,F,New Amandaberg,High,41,Centurion
C104646,201.0,1.0,1327.7,2,At-Risk / Lapsing,31,M,Lake Gloriaborough,High,45,Platinum
C104647,51.0,3.0,4111.1,0,Steady Redeemers,25,M,Lake Ashleytown,Mid,103,Green
C104648,112.0,2.0,7850.93,0,Steady Redeemers,45,F,West Tiffanyview,High,106,Gold
C104649,-16.0,3.0,1574.92,0,Steady Redeemers,39,F,Russellbury,Low,137,Gold
C104650,301.0,3.0,2238.82,2,At-Risk / Lapsing,35,M,New Cassandra,Low,128,Centurion
C104651,-8.0,7.0,5526.74,3,"Champions (high-value, engaged)",42,F,Sarahstad,High,86,Green
C104652,61.0,5.0,3497.96,3,"Champions (high-value, engaged)",47,F,East Andrew,Mid,47,Green
C104653,69.0,3.0,2928.6800000000003,0,Steady Redeemers,46,M,Kathrynburgh,High,5,Green
C104654,13.0,2.0,2111.21,0,Steady Redeemers,41,M,Harristown,Mid,1,Gold
C104655,560.0,0.0,0.0,1,Low-Engagement / New,52,M,North Ashley,Low,44,Green
C104656,156.0,4.0,6263.74,3,"Champions (high-value, engaged)",40,M,Lisaville,High,150,Gold
C104657,156.0,3.0,1110.68,0,Steady Redeemers,38,F,East Meganbury,Mid,38,Platinum
C104658,61.0,3.0,1987.9,0,Steady Redeemers,45,M,South Chelsea,Low,19,Gold
C104659,560.0,0.0,0.0,1,Low-Engagement / New,24,M,East Joshua,High,159,Gold
C104660,143.0,3.0,2473.4900000000002,0,Steady Redeemers,44,F,East Emilychester,Mid,115,Platinum
C104661,94.0,6.0,6156.21,3,"Champions (high-value, engaged)",34,F,Griffinbury,Mid,87,Gold
C104662,236.0,5.0,9477.68,3,"Champions (high-value, engaged)",23,F,Port Christophermouth,Mid,170,Green
C104663,201.0,3.0,2938.1099999999997,0,Steady Redeemers,42,F,Hernandezfurt,High,123,Green
C104664,48.0,2.0,2713.24,0,Steady Redeemers,32,F,Johnsonview,High,82,Gold
C104665,180.0,2.0,11174.7,0,Steady Redeemers,21,F,Lake Travis,High,154,Green
C104666,83.0,5.0,4679.099999999999,3,"Champions (high-value, engaged)",28,M,Marcfort,Low,141,Gold
C104667,560.0,0.0,0.0,1,Low-Engagement / New,56,M,Masseyborough,High,58,Centurion
C104668,-14.0,6.0,5743.99,3,"Champions (high-value, engaged)",31,F,Drewland,High,146,Gold
C104669,35.0,4.0,13209.51,3,"Champions (high-value, engaged)",41,M,Jacksonfurt,High,67,Green
C104670,18.0,5.0,4452.33,3,"Champions (high-value, engaged)",26,M,East Leon,Mid,122,Green
C104671,393.0,3.0,4542.03,2,At-Risk / Lapsing,61,F,Hillport,High,87,Platinum
C104672,-4.0,10.0,13485.71,3,"Champions (high-value, engaged)",38,M,South Caroline,High,131,Platinum
C104673,375.0,2.0,1519.8200000000002,2,At-Risk / Lapsing,30,M,Yushire,Low,55,Gold
C104674,299.0,1.0,554.37,2,At-Risk / Lapsing,47,M,Lake Heidi,Mid,89,Green
C104675,560.0,0.0,0.0,1,Low-Engagement / New,60,M,Marqueztown,High,58,Gold
C104676,355.0,1.0,380.95,2,At-Risk / Lapsing,33,F,Armstrongstad,Low,63,Green
C104677,265.0,3.0,20239.04,0,Steady Redeemers,30,F,Smithchester,Affluent,91,Green
C104678,29.0,3.0,2616.13,0,Steady Redeemers,63,F,Blankenshipland,High,52,Green
C104679,23.0,5.0,3264.12,3,"Champions (high-value, engaged)",36,M,Scottbury,Mid,126,Gold
C104680,140.0,3.0,5204.31,0,Steady Redeemers,35,M,Michaelview,Mid,24,Green
C104681,112.0,5.0,12926.17,3,"Champions (high-value, engaged)",21,F,Moorebury,Mid,72,Green
C104682,166.0,3.0,8177.28,0,Steady Redeemers,37,M,Port Barry,Affluent,9,Green
C104683,166.0,3.0,4061.0899999999997,0,Steady Redeemers,23,M,Diazbury,Mid,110,Gold
C104684,426.0,2.0,12121.8,2,At-Risk / Lapsing,31,F,Lake Ruthland,High,165,Gold
C104685,47.0,4.0,2562.21,3,"Champions (high-value, engaged)",21,F,West Christianview,Mid,94,Green
C104686,58.0,5.0,1572.79,3,"Champions (high-value, engaged)",51,F,Hernandezberg,Low,117,Platinum
C104687,13.0,4.0,2772.8599999999997,3,"Champions (high-value, engaged)",21,M,Ramirezburgh,Low,83,Gold
C104688,265.0,2.0,686.87,2,At-Risk / Lapsing,21,M,South Larry,Mid,80,Green
C104689,-3.0,5.0,10661.6,3,"Champions (high-value, engaged)",28,F,East Monicaton,Affluent,152,Green
C104690,103.0,4.0,3587.5499999999997,3,"Champions (high-value, engaged)",51,M,West Amy,Mid,149,Gold
C104691,560.0,0.0,0.0,1,Low-Engagement / New,33,M,Jacobsonbury,Mid,100,Green
C104692,22.0,2.0,717.8299999999999,0,Steady Redeemers,34,M,Port Susanland,Mid,40,Green
C104693,1.0,3.0,1560.83,0,Steady Redeemers,43,M,Port Craigburgh,Mid,103,Gold
C104694,179.0,3.0,5848.67,0,Steady Redeemers,36,M,Port Stevenstad,Mid,62,Gold
C104695,507.0,1.0,1013.59,2,At-Risk / Lapsing,51,M,East Amanda,High,69,Platinum
C104696,7.0,6.0,5097.94,3,"Champions (high-value, engaged)",35,F,East Kristin,Mid,142,Platinum
C104697,165.0,4.0,3580.12,3,"Champions (high-value, engaged)",35,M,Melissaview,Mid,109,Centurion
C104698,6.0,2.0,824.54,0,Steady Redeemers,62,M,New Williamton,Low,170,Green
C104699,219.0,2.0,2281.85,0,Steady Redeemers,38,F,Taylorton,Affluent,178,Green
C104700,116.0,2.0,870.06,0,Steady Redeemers,40,M,Mooreberg,Mid,4,Centurion
C104701,185.0,2.0,644.2,0,Steady Redeemers,35,F,Port Chelsea,Low,72,Gold
C104702,20.0,7.0,13899.060000000001,3,"Champions (high-value, engaged)",21,M,Audreyview,High,17,Gold
C104703,560.0,0.0,0.0,1,Low-Engagement / New,47,F,Sanchezburgh,Mid,114,Green
C104704,244.0,3.0,3932.69,0,Steady Redeemers,56,M,Lake Johnton,Mid,85,Green
C104705,154.0,2.0,1130.33,0,Steady Redeemers,51,F,South Derekport,Mid,57,Green
C104706,98.0,4.0,7903.290000000001,3,"Champions (high-value, engaged)",31,F,Ricefort,High,107,Gold
